bms_E,minus_log_prob_tree,expression
117.146726006265,33.199915087025424, ((_a7_ * pow2(sqrt(cos(pow2(_a2_))))) / _a17_)
359.435451114328,11.066638362341807, abs(cosh(x))
95.5050624931194,11.066638362341807, sinh(sin(_a15_))
93.2241173005212,14.755517816455743, (-(_a14_) / _a7_)
256.866742635956,22.13327672468362, (_a12_ + (sqrt(z) * z))
113.874774761297,25.822156178797552, (tanh((_a17_ + z)) / tan(_a5_))
98.2272714741292,14.755517816455743, cos(sqrt(pow3(_a7_)))
110.308371658065,22.13327672468362, pow3((cos(_a17_) ** abs(_a0_)))
97.0693687805636,14.755517816455743, (_a13_ ** sin(_a1_))
106.975240543606,18.44439727056968, tanh((_a11_ / sinh(_a6_)))
92.8227798408892,11.066638362341807, cos(pow3(_a15_))
95.1221450492123,18.44439727056968, ((_a16_ * _a3_) + _a3_)
93.4187923746622,14.755517816455743, pow2((_a3_ + _a6_))
90.3780546928206,11.066638362341807, (_a3_ ** _a1_)
562.688930932352,14.755517816455743, cosh(cosh(pow2(_a8_)))
113.289721271374,25.822156178797552, abs(((_a5_ + _a19_) / abs(_a10_)))
104.910718160418,22.13327672468362, tanh(((_a6_ + _a13_) + _a13_))
93.2873873464608,14.755517816455743, (pow2(_a8_) / _a9_)
491.131390654324,36.88879454113936, (z * (_a8_ * sinh((_a0_ / pow2(exp(_a11_))))))
94.0417232069612,11.066638362341807, tanh(sqrt(_a8_))
92.8796444646194,11.066638362341807, tan(pow2(_a13_))
95.8004737099592,14.755517816455743, log((_a5_ ** _a6_))
96.3048674296114,14.755517816455743, (sin(_a13_) + _a11_)
94.1832934731696,14.755517816455743, (_a12_ ** pow2(_a11_))
92.4699169629894,11.066638362341807, sqrt(abs(_a9_))
98.5860011747425,14.755517816455743, (_a1_ / cosh(_a14_))
492.274611298704,14.755517816455743, log(fac(pow3(z)))
109.540132225067,22.13327672468362, pow2(pow3((tanh(_a2_) ** _a3_)))
466.315198845409,25.822156178797552, sinh((pow3(pow3(_a3_)) / tanh(z)))
95.0645978706118,14.755517816455743, (exp(_a14_) + _a2_)
267.48440357227,14.755517816455743, fac(cosh(pow3(_a18_)))
90.8254055323201,11.066638362341807, log(log(_a5_))
295.531105663695,44.26655344936724, sqrt(exp((((sqrt(_a5_) * (_a1_ * _a8_)) ** _a6_) * _a16_)))
99.587785192867,18.44439727056968, sqrt((pow2(_a11_) ** _a9_))
-24.8587646280691,14.755517816455743, (cosh(x) / _a15_)
134.12506659549,40.5776739952533, ((sin((log(_a2_) * _a6_)) + log(_a17_)) + sinh(_a5_))
92.4878443428794,11.066638362341807, log(abs(_a5_))
183.586792810635,14.755517816455743, fac((_a3_ + _a15_))
99.0033847905679,18.44439727056968, ((_a2_ / _a14_) / _a15_)
716.251166717475,29.51103563291149, cos((cosh(_a15_) + tan(pow2(cosh(z)))))
463.549728672686,11.066638362341807, log(tanh(_a9_))
119.720931994486,29.51103563291149, (exp(log((sinh(_a16_) ** _a11_))) + _a2_)
114.722653376346,22.13327672468362, (cosh(_a10_) ** cos(tan(_a18_)))
92.8227798408892,11.066638362341807, cos(pow3(_a10_))
302.246082410239,14.755517816455743, (z / sin(_a10_))
288.962487178871,22.13327672468362, (z / (_a1_ * cosh(z)))
-242.763194996305,47.95543290348117, exp(tan((_a19_ * (((_a13_ * _a4_) / _a7_) ** tan(cosh(x))))))
135.320645988196,36.88879454113936, (sqrt(pow3(_a16_)) * cosh(tanh(sqrt(cos(log(_a3_))))))
105.904173100252,18.44439727056968, sin(sinh((_a1_ ** _a9_)))
260.78585231945,11.066638362341807, fac(cosh(_a5_))
92.8227798408892,11.066638362341807, cos(pow3(_a2_))
99.5781957444392,14.755517816455743, tan(pow2(pow3(_a18_)))
89.171957157633,11.066638362341807, exp(-(_a13_))
93.8877595229171,14.755517816455743, (_a8_ * sqrt(_a6_))
281.548457713684,29.51103563291149, cosh(sqrt((sinh((_a15_ / x)) * _a5_)))
1368.24745852726,14.755517816455743, sinh(exp(cosh(_a6_)))
123.704139922169,33.199915087025424, (abs((_a5_ + cos(sin(x)))) * tanh(_a11_))
94.2996915806,18.44439727056968, (fac(x) * tanh(_a1_))
97.4645359203706,14.755517816455743, (abs(_a11_) ** _a3_)
108.813383012324,25.822156178797552, ((sqrt(_a4_) * log(_a6_)) / _a10_)
99.0363421635109,14.755517816455743, tanh((_a3_ ** _a10_))
129.44595402354,36.88879454113936, tan((cos(tanh(_a7_)) / (_a3_ / (_a3_ / _a9_))))
285.424259012744,25.822156178797552, (sqrt(cosh(sinh(_a3_))) ** fac(_a1_))
94.1832934731696,14.755517816455743, (_a10_ ** pow2(_a8_))
113.768468607189,11.066638362341807, cos(fac(x))
461.715314680898,14.755517816455743, -((_a16_ * _a10_))
-252.012138487442,11.066638362341807, (_a8_ * x)
98.3306888143892,14.755517816455743, tan(exp(pow2(_a11_)))
273.258245448268,14.755517816455743, sinh(fac(tanh(_a19_)))
95.5122998797692,11.066638362341807, sinh(pow3(_a12_))
233.965595004559,29.51103563291149, fac((z / pow3(pow3(tan(sinh(_a12_))))))
155.798618954727,14.755517816455743, (cosh(z) + _a1_)
93.7639766095692,11.066638362341807, abs(pow3(_a7_))
785.406474327059,55.33319181170904, (exp(tanh(_a3_)) + (sinh(cos(log(pow3(_a9_)))) * (log(_a1_) ** log(_a15_))))
186.788781762209,14.755517816455743, fac(sin(cos(_a2_)))
115.076896834853,29.51103563291149, ((sin(_a10_) / (_a9_ ** _a13_)) * _a15_)
120.869465875031,22.13327672468362, sqrt(tanh(sin(tan(tan(_a17_)))))
118.21197829926,25.822156178797552, ((tan(_a16_) ** cosh(_a5_)) + _a1_)
95.1818191743181,14.755517816455743, pow3((_a18_ * _a19_))
309.482550637941,11.066638362341807, tan(sin(z))
96.0779084816892,14.755517816455743, pow2(pow2(fac(_a14_)))
90.3780547171912,11.066638362341807, (_a9_ ** _a5_)
115.724384435937,22.13327672468362, (tanh(_a7_) / tan(fac(_a14_)))
101.146131814402,14.755517816455743, tanh(abs(log(_a16_)))
198.05117785109,14.755517816455743, fac((_a11_ * x))
434.02547912584,18.44439727056968, (abs(_a16_) / tan(x))
256.733657663329,14.755517816455743, exp((_a12_ ** z))
102.39417371999,18.44439727056968, log((fac(_a12_) * _a15_))
127.951608825329,36.88879454113936, sin(sinh(exp(exp((-(_a16_) ** (_a12_ ** _a12_))))))
-31.7012636109441,36.88879454113936, ((_a19_ + (_a12_ ** cosh(_a19_))) * cosh(tan(x)))
254.55921021252,14.755517816455743, (log(_a2_) + z)
109.108125708217,22.13327672468362, ((_a16_ + _a1_) ** tan(_a19_))
96.1608869109192,11.066638362341807, abs(tan(_a15_))
-51.0049604575215,14.755517816455743, pow2((x + _a3_))
641.018438964799,25.822156178797552, tan(((_a1_ + sinh(x)) / _a17_))
92.0999143951494,11.066638362341807, log(pow3(_a18_))
105.400329003241,18.44439727056968, sin((tan(_a0_) + _a1_))
460.297472121208,11.066638362341807, -(abs(_a17_))
261.139830942378,18.44439727056968, (_a17_ ** pow2(-(_a9_)))
505.406693592775,51.64431235759511, ((pow3(((-(_a6_) ** sqrt(_a18_)) / x)) * x) * sin(log(_a6_)))
414.659463981394,25.822156178797552, (fac(pow3(_a6_)) + tanh(pow2(z)))
99.3749878999739,18.44439727056968, (pow2(abs(_a1_)) * _a15_)
285.934424325108,29.51103563291149, cosh(cos((_a11_ / exp(abs(exp(_a6_))))))
314.264155701987,22.13327672468362, log(exp((z * sinh(_a7_))))
100.963344229539,14.755517816455743, exp(pow3(sinh(_a19_)))
102.450983813335,18.44439727056968, tan(-((_a17_ + _a15_)))
89.4821485675318,11.066638362341807, (_a10_ / _a17_)
107.139015446122,22.13327672468362, log((pow3(_a13_) + sqrt(_a10_)))
113.614595567641,25.822156178797552, tan(-(((_a2_ ** _a14_) ** _a5_)))
93.3555222251373,14.755517816455743, -((_a7_ + _a5_))
95.7657195765394,11.066638362341807, tan(sin(_a19_))
460.297472121208,11.066638362341807, -(abs(_a18_))
106.164830172631,18.44439727056968, sin((_a9_ ** tan(_a1_)))
-252.012138487442,11.066638362341807, (_a7_ * x)
97.0427527519294,18.44439727056968, (_a12_ * (_a0_ * _a2_))
465.360586523248,14.755517816455743, pow3(-(exp(_a8_)))
107.605244800483,22.13327672468362, (_a17_ + (_a8_ / fac(_a3_)))
93.7567392229194,11.066638362341807, sin(abs(_a4_))
96.312105316753,14.755517816455743, pow3((_a10_ + _a19_))
-283.731875397915,14.755517816455743, (x + tan(_a12_))
112.272426852613,25.822156178797552, (_a5_ / pow2(sin(fac(pow2(_a13_)))))
807.320979141462,14.755517816455743, -(cosh(tan(_a9_)))
113.549983678049,29.51103563291149, ((_a6_ * _a9_) * (_a15_ ** cosh(_a15_)))
95.7588381291159,14.755517816455743, (_a5_ + cos(_a4_))
88.4832678899695,11.066638362341807, (_a0_ * _a17_)
101.146131814401,14.755517816455743, tanh(log(abs(_a15_)))
-237.807789106966,22.13327672468362, (x * (_a17_ ** pow2(_a11_)))
114.550924585566,25.822156178797552, (tan(sqrt(cos(_a19_))) * log(_a12_))
102.497117788775,22.13327672468362, pow2((sqrt(pow2(_a16_)) / _a6_))
114.146590262938,33.199915087025424, (((_a9_ * _a19_) / _a2_) + (z / _a4_))
92.1285397317892,11.066638362341807, exp(pow3(_a9_))
89.4821485675318,11.066638362341807, (_a18_ / _a11_)
93.3555222251373,14.755517816455743, -((_a1_ + _a16_))
484.712145740063,25.822156178797552, (sqrt(fac(-(cosh(_a19_)))) * _a8_)
111.706818236481,22.13327672468362, (sin(sinh(pow3(_a12_))) / _a5_)
90.3780546928206,11.066638362341807, (_a16_ ** _a19_)
105.358322220422,18.44439727056968, (_a3_ + tanh(abs(_a16_)))
106.164767764747,22.13327672468362, (exp(-(fac(_a9_))) * _a1_)
93.2107097886194,11.066638362341807, abs(cos(_a10_))
121.917371227716,29.51103563291149, ((_a10_ * tan(fac(_a11_))) ** exp(_a13_))
97.7326931548912,11.066638362341807, tanh(tan(_a11_))
129.272697704098,33.199915087025424, (tan(-(cosh(pow3(pow3(_a15_))))) * exp(_a14_))
94.0882759234912,11.066638362341807, exp(tanh(_a6_))
179.356675059869,11.066638362341807, fac(sqrt(_a1_))
98.8823784885479,18.44439727056968, ((_a15_ ** _a4_) * _a9_)
95.0645978712014,14.755517816455743, exp((_a0_ + _a12_))
100.650500183512,14.755517816455743, cos(log(cosh(_a13_)))
131.162816777377,33.199915087025424, pow2((tanh(_a19_) ** pow3(sqrt(pow3(tanh(_a0_))))))
93.2873873742847,14.755517816455743, pow2((_a16_ / _a13_))
86.6774953820192,7.377758908227872, pow3(_a15_)
89.2927743967571,14.755517816455743, (pow2(_a14_) * _a14_)
301.365100384627,44.26655344936724, tan((x + cos(((sinh(_a18_) ** z) + pow2(pow2(_a18_))))))
111.503606678384,22.13327672468362, tanh(abs((_a0_ + cos(_a9_))))
110.287159754415,14.755517816455743, cos(tanh(tanh(_a19_)))
558.883692267751,11.066638362341807, cosh(cosh(_a1_))
86.6774953820192,7.377758908227872, pow3(_a2_)
257.133044032907,11.066638362341807, exp(fac(_a5_))
107.420805678113,18.44439727056968, (cosh(sinh(_a9_)) / _a1_)
180.097467852227,11.066638362341807, fac(cos(_a3_))
89.613553519822,11.066638362341807, (_a6_ + _a19_)
470.794939291818,14.755517816455743, -(fac(tan(_a1_)))
102.422264081091,14.755517816455743, tanh(abs(pow3(_a15_)))
94.0417232069612,11.066638362341807, tanh(sqrt(_a10_))
95.0645978706875,14.755517816455743, (exp(_a6_) + _a1_)
94.9045675839583,14.755517816455743, log((_a12_ / _a19_))
95.3518863554496,14.755517816455743, pow2(log(cos(_a10_)))
96.2930831241294,14.755517816455743, log(abs(pow2(_a19_)))
148.584778543633,51.64431235759511, (cos(((tanh(_a13_) / exp((_a10_ * _a3_))) + exp(_a17_))) * pow3(_a1_))
-253.80584989964,29.51103563291149, (_a6_ ** (-(_a4_) / (x ** _a10_)))
90.8344800852092,11.066638362341807, sqrt(exp(_a4_))
508.871352390435,11.066638362341807, exp(pow3(x))
100.373868574011,18.44439727056968, (abs(pow2(_a6_)) / _a7_)
121.487702952169,22.13327672468362, abs(sinh(tan(exp(tan(_a7_)))))
123.721149407054,29.51103563291149, (tan(cosh(pow3(sqrt(pow2(_a12_))))) + _a17_)
129.874753368675,40.5776739952533, ((_a19_ * tan(_a3_)) + pow3(((_a4_ * _a4_) ** _a6_)))
92.0926770084996,11.066638362341807, sin(log(_a1_))
92.0819870152592,11.066638362341807, sqrt(pow3(_a12_))
102.591543720669,14.755517816455743, abs(sinh(sin(_a1_)))
117.387615499301,25.822156178797552, abs((_a8_ ** cos(abs(sin(_a6_)))))
98.316953113111,14.755517816455743, (sinh(_a9_) / _a12_)
450.53223845257,40.5776739952533, (-((_a4_ / abs((x / cosh(_a7_))))) * fac(z))
270.412861940111,22.13327672468362, fac(log(pow2((_a13_ / _a0_))))
105.204358534686,22.13327672468362, ((abs(_a0_) + _a2_) * _a19_)
113.561440405077,25.822156178797552, (fac((abs(_a15_) * _a6_)) / _a12_)
186.443156287419,14.755517816455743, abs(fac(sqrt(_a8_)))
91.5466475741994,11.066638362341807, cos(log(_a4_))
261.545257578338,14.755517816455743, exp(tan(pow2(_a1_)))
474.864091783329,22.13327672468362, ((fac(_a2_) ** x) / _a16_)
124.156521447438,29.51103563291149, (_a14_ / tan(sin(fac((_a12_ ** _a1_)))))
105.083445677928,14.755517816455743, cos(fac(pow3(_a15_)))
93.418792332905,14.755517816455743, (pow2(_a3_) + _a13_)
111.696452320133,22.13327672468362, (exp(cosh(_a12_)) * tanh(_a1_))
272.726530116699,33.199915087025424, (_a5_ * (sin(_a0_) / fac((_a13_ + _a12_))))
94.904567589435,14.755517816455743, (log(_a17_) / _a6_)
274.03287033563,18.44439727056968, cosh(tan(pow2(sinh(_a1_))))
142.518031915968,44.26655344936724, ((_a18_ / cosh(abs(pow3(_a17_)))) * (sinh(sqrt(_a3_)) ** _a17_))
98.1178773071019,18.44439727056968, (_a3_ + (_a18_ * _a19_))
97.0693685914126,14.755517816455743, (_a0_ ** sin(_a14_))
92.4878443428794,11.066638362341807, abs(log(_a2_))
105.204718926429,14.755517816455743, sinh(sinh(exp(_a1_)))
474.057880417633,22.13327672468362, exp(((_a7_ / _a10_) + _a18_))
129.811157526411,33.199915087025424, (tan(_a13_) * (fac(exp(tanh(_a7_))) + _a5_))
90.4122267010332,11.066638362341807, -(sin(_a4_))
478.646563742815,25.822156178797552, ((_a3_ * log(sin(_a4_))) * _a7_)
108.259667926037,25.822156178797552, (_a14_ / exp((pow2(_a7_) / _a5_)))
97.1740480564394,14.755517816455743, sin(pow3(pow2(_a2_)))
276.151290794995,22.13327672468362, cosh(sin((tanh(_a4_) * _a17_)))
92.4878443428794,11.066638362341807, abs(log(_a17_))
230.629901300107,11.066638362341807, fac(fac(_a15_))
89.613553519822,11.066638362341807, (_a5_ + _a3_)
95.1745817840806,14.755517816455743, (_a17_ * sin(_a8_))
264.599958011515,11.066638362341807, sinh(fac(_a16_))
-285.731283507418,22.13327672468362, (x ** -(pow3(cos(_a15_))))
104.889107327658,18.44439727056968, (exp(_a9_) ** exp(z))
324.08394273781,59.02207126582298, tanh(((_a7_ / ((tanh(x) / (_a18_ ** _a5_)) * sqrt(_a6_))) / sin(cos(_a0_))))
193.186098503936,18.44439727056968, fac((_a18_ ** sinh(_a17_)))
101.973121439755,18.44439727056968, (sqrt(_a7_) / abs(_a14_))
102.319578871049,18.44439727056968, tan(-((_a15_ / _a13_)))
94.2361676130794,11.066638362341807, log(sinh(_a14_))
100.850457837119,14.755517816455743, pow3(abs(abs(_a16_)))
93.2241173005212,14.755517816455743, -((_a14_ / _a3_))
212.495934096319,29.51103563291149, fac(sin(sin((_a11_ + sinh(sin(_a8_))))))
97.587120510253,14.755517816455743, (cosh(_a18_) * _a9_)
131.170078687423,33.199915087025424, (_a6_ * cosh((_a6_ ** sinh(sin(cosh(_a16_))))))
966.025026403741,11.066638362341807, -(exp(x))
99.7536745766592,11.066638362341807, sinh(sinh(_a3_))
128.703641333856,33.199915087025424, (-(_a10_) + (cosh(_a9_) * abs(cosh(_a13_))))
95.5697491175413,14.755517816455743, (_a10_ * abs(_a3_))
95.0180451527544,14.755517816455743, sqrt((_a3_ + _a2_))
90.3780547171912,11.066638362341807, (_a1_ ** _a5_)
190.583595963741,51.64431235759511, (pow3((_a3_ ** ((tanh(_a14_) ** pow2(_a9_)) / _a3_))) ** (_a15_ * z))
98.3169530695617,14.755517816455743, sinh((_a14_ / _a10_))
1436.71649298658,33.199915087025424, -(((_a4_ * pow2(tanh(cosh(_a4_)))) ** _a10_))
511.879672697483,55.33319181170904, ((_a8_ ** _a1_) * ((pow3((_a13_ / (_a6_ ** x))) + _a5_) / -(_a1_)))
95.9002298274992,11.066638362341807, sinh(abs(_a2_))
92.8163743890331,11.066638362341807, -(tan(_a5_))
205.137004499964,11.066638362341807, fac(sqrt(z))
79.9789441021992,3.688879454113936, _a14_
95.7825463658622,14.755517816455743, (sqrt(_a13_) ** _a11_)
135.611501270672,11.066638362341807, (_a12_ ** z)
100.87460736792,18.44439727056968, (sin(pow2(_a0_)) ** _a12_)
-25.7814006508661,7.377758908227872, tanh(x)
104.793354296964,18.44439727056968, (_a0_ + fac(sin(_a9_)))
102.990131642411,22.13327672468362, (-((_a12_ + _a19_)) + _a7_)
491.410745736875,29.51103563291149, -((fac(cos(_a16_)) / tanh(sqrt(_a4_))))
89.4821485675318,11.066638362341807, (_a18_ / _a3_)
263.29410817678,25.822156178797552, (_a15_ / sqrt((_a14_ / tan(z))))
273.058695860042,18.44439727056968, sqrt(cosh(pow3(tanh(_a5_))))
88.4832678899695,11.066638362341807, (_a17_ * _a12_)
-179.543959819644,18.44439727056968, (sinh(abs(x)) / _a3_)
284.37714040639,29.51103563291149, exp(tan(pow2((fac(sinh(x)) * _a4_))))
89.4821485675318,11.066638362341807, (_a19_ / _a2_)
116.211725377302,25.822156178797552, (sin(_a1_) / sqrt(fac(cos(_a14_))))
377.409202629237,11.066638362341807, pow3(pow3(x))
97.4720360714712,11.066638362341807, tanh(sinh(_a4_))
107.863646534671,22.13327672468362, ((_a19_ ** _a13_) ** abs(_a12_))
100.992168138042,18.44439727056968, (_a5_ * log(abs(_a3_)))
187.123367995067,81.1553479905066, (abs(_a17_) * (sqrt((_a16_ ** _a8_)) + ((_a12_ * (abs(_a1_) + tanh(_a15_))) ** tanh((_a15_ + (_a7_ * _a1_))))))
114.051735023396,25.822156178797552, (cos((_a15_ + _a17_)) + tanh(_a7_))
83.7841828834492,7.377758908227872, pow2(_a17_)
103.463356846259,18.44439727056968, sinh((_a11_ * cos(_a18_)))
129.001066698586,36.88879454113936, (_a1_ + (log(_a8_) ** (tanh(_a14_) / sqrt(_a15_))))
107.412415490186,18.44439727056968, (sinh(tan(_a0_)) / _a9_)
86.6178212459192,11.066638362341807, (_a16_ + _a16_)
117.908967318587,25.822156178797552, (sin(pow2(tan(sinh(_a12_)))) / _a1_)
95.7729569631892,11.066638362341807, tan(pow3(_a10_))
109.839544463531,22.13327672468362, (tanh(log(cos(_a1_))) + _a12_)
119.456226618723,29.51103563291149, cos(((_a9_ + sqrt(tanh(_a2_))) + _a11_))
482.508558169261,29.51103563291149, sin((-(_a11_) ** pow3((z * _a8_))))
1537.15605134364,25.822156178797552, sinh(sinh(-(-(exp(tanh(z))))))
269.199237924059,11.066638362341807, exp(-(x))
843.87409673747,29.51103563291149, -(cosh(exp(cos((_a4_ + sinh(_a15_))))))
478.982861788325,22.13327672468362, fac(log((x / tan(_a11_))))
98.3104545058924,14.755517816455743, log(pow2(cosh(_a6_)))
88.4832678899695,11.066638362341807, (_a2_ * _a9_)
706.083455063036,25.822156178797552, tan(tan(log((_a14_ / sin(z)))))
216.6744600188,11.066638362341807, sqrt(fac(_a2_))
127.806959027573,29.51103563291149, (fac(pow3(log(tan(fac(_a16_))))) + _a11_)
128.506174747693,29.51103563291149, (_a0_ ** tan((_a8_ / tan(fac(_a14_)))))
98.1178773071019,18.44439727056968, (_a18_ + (_a13_ * _a16_))
336.335799060743,25.822156178797552, (sin(tan(_a18_)) + exp(sinh(x)))
194.525652943526,14.755517816455743, sinh((_a5_ ** z))
115.648728654669,18.44439727056968, tan(pow3(sinh(tan(_a4_))))
103.561364841887,14.755517816455743, tanh(tanh(sqrt(_a12_)))
275.743052102049,29.51103563291149, pow2(cos(((_a1_ ** _a13_) * sin(_a13_))))
114.957627888824,22.13327672468362, sinh(abs((_a9_ ** tanh(_a6_))))
106.776164780084,22.13327672468362, ((_a7_ * tanh(_a17_)) + _a11_)
348.942303933295,22.13327672468362, pow3((pow3(_a5_) + tanh(z)))
99.4927675567312,14.755517816455743, sqrt(tanh(exp(_a10_)))
105.075013487859,22.13327672468362, pow2(abs(pow2((_a14_ ** _a19_))))
162.486053876791,14.755517816455743, tan(pow2(sin(x)))
93.8877595337414,14.755517816455743, sqrt((_a10_ * _a18_))
94.5254500331394,11.066638362341807, exp(tan(_a8_))
463.424390324627,14.755517816455743, (exp(_a16_) * _a6_)
470.301427861294,18.44439727056968, (-(_a18_) ** sin(_a11_))
692.652124791866,18.44439727056968, -(tanh(tanh(sqrt(x))))
189.600679697132,18.44439727056968, (fac(_a8_) / cos(_a13_))
256.392302038733,14.755517816455743, (_a10_ / sin(_a10_))
