bms_E,minus_log_prob_tree,expression
93.9873514679569,27.81698150546629, (tanh(_a5_) ** sqrt(tan(pow3(cos(_a1_)))))
65.2253860264887,13.266636866560754, (_a0_ * sinh(_a6_))
74.2433864235574,13.908490752733147, pow3(sinh(fac(_a2_)))
73.7309052297692,13.908490752733147, cos(cosh(fac(_a8_)))
62.675198978146,10.270904593006762, -(sinh(_a9_))
62.5437055563267,13.266636866560754, cos((_a5_ * _a6_))
73.1388049719965,16.904223026287138, abs(tanh((_a7_ / _a9_)))
62.2341724018456,13.266636866560754, cos((_a5_ + _a5_))
73.8669325698656,16.904223026287138, sinh(fac((_a0_ * _a1_)))
103.181809861782,44.72120453175344, pow2(sqrt(((exp(sin(_a5_)) / _a5_) / (cos(_a8_) / sqrt(_a0_)))))
60.9561615532056,10.270904593006762, pow2(abs(_a9_))
63.4883612838636,13.266636866560754, abs((_a3_ * _a8_))
87.8373859730769,30.812713779020285, cos(((_a4_ / cosh(_a5_)) * -(sqrt(_a2_))))
94.3929084230085,34.450299938746674, sin((exp(sqrt(_a4_)) + pow3((abs(_a4_) / _a0_))))
65.9028025185494,13.266636866560754, (tan(_a3_) ** _a3_)
71.9433717424624,13.908490752733147, pow2(tan(fac(_a8_)))
62.496528708627,10.270904593006762, tanh(-(_a8_))
64.0229101341056,10.270904593006762, log(fac(_a7_))
95.6152544534917,27.81698150546629, cosh(tanh((exp(tan(_a7_)) * abs(_a2_))))
71.6332727316103,16.904223026287138, (_a7_ / sinh(sqrt(_a3_)))
74.8214130182235,16.904223026287138, fac(sinh((_a5_ / _a7_)))
78.9719945144409,17.546076912459533, fac(pow3(abs(pow3(_a4_))))
93.0733130134149,27.81698150546629, sqrt((fac(_a9_) ** cosh(pow3(sqrt(_a0_)))))
67.3927766140391,13.266636866560754, tan((_a1_ ** _a6_))
62.460099329376,10.270904593006762, fac(pow2(_a0_))
68.977797390655,16.904223026287138, (cos(exp(_a8_)) / _a6_)
74.6095615713962,13.908490752733147, sinh(sin(tan(_a3_)))
78.5190524878718,24.17939534573991, (pow2(pow3(_a0_)) * tan(-(_a0_)))
65.0126852283683,13.266636866560754, sin((_a1_ ** _a7_))
63.3958461704866,13.266636866560754, (fac(_a8_) * _a8_)
67.8447825799441,10.270904593006762, cosh(fac(_a5_))
71.434456711746,13.908490752733147, fac(cos(pow3(_a2_)))
